bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
963594,670984,2017-07-03,Senate,"Consent Calendar 2nd AB740",33,0,7,0,40
963598,631841,2017-04-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
963598,644819,2017-05-15,Senate,"Do pass",7,0,0,0,7
963598,647840,2017-05-22,Senate,"Senate 3rd Reading SB410 Nguyen et al",37,0,3,0,40
963598,669553,2017-06-27,Assembly,"Do pass and be re-referred to the Committee on [Public Employees, Retirement, and Social Security]",9,0,1,0,10
963598,671611,2017-07-06,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
963598,672935,2017-07-19,Assembly,"Do pass. To Consent Calendar",16,0,1,0,17
963598,674103,2017-08-24,Assembly,"SB 410 Nguyen Consent Calendar Second Day Regular Session",76,0,3,0,79
963599,615292,2017-03-28,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",7,0,0,0,7
963599,626216,2017-04-17,Senate,"Placed on suspense file",7,0,0,0,7
963609,633176,2017-04-26,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",9,0,0,0,9
963609,644871,2017-05-15,Senate,"Do pass",7,0,0,0,7
963609,647920,2017-05-22,Senate,"Senate 3rd Reading SB430 Insurance (Mendoza)",37,0,3,0,40
963609,672517,2017-07-12,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",12,0,1,0,13
963609,674039,2017-08-23,Assembly,"Do pass. To Consent Calendar",15,0,2,0,17
963609,674366,2017-08-31,Assembly,"SB 430 INS. Consent Calendar Second Day Regular Session",73,0,6,0,79
963611,618600,2017-04-04,Assembly,"Do pass and be re-referred to the Committee on [Judiciary] with recommendation: To Consent Calendar",7,0,0,0,7
963611,626893,2017-04-18,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",11,0,0,0,11
963611,637574,2017-05-03,Assembly,"Do pass. To Consent Calendar",16,0,1,0,17
963611,643483,2017-05-11,Assembly,"AB 748 TING Consent Calendar Second Day Regular Session",77,0,3,0,80
963611,672180,2017-07-11,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Rules]",5,2,0,0,7
963611,768771,2018-06-26,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",6,1,0,0,7
963611,770515,2018-08-06,Senate,"Placed on suspense file",7,0,0,0,7
963611,771744,2018-08-16,Senate,"Do pass as amended",5,2,0,0,7
963611,773170,2018-08-28,Senate,"Assembly 3rd Reading AB748 Ting et al. By Mitchell",24,13,3,0,40
963611,773962,2018-08-31,Assembly,"With recommendation: That Senate amendments be concurred in",5,2,0,0,7
963611,773980,2018-08-31,Assembly,"AB 748 TING Concurrence in Senate Amendments",41,32,7,0,80
963613,633061,2017-04-25,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
963613,645765,2017-05-17,Assembly,"Do pass. To Consent Calendar",17,0,0,0,17
963613,651548,2017-05-26,Assembly,"AB 752 RUBIO Consent Calendar Second Day Regular Session",76,0,4,0,80
963613,667279,2017-06-21,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Human Services]",6,0,1,0,7
963613,672368,2017-07-11,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",7,0,0,0,7
963613,673751,2017-08-21,Senate,"Placed on suspense file",7,0,0,0,7
963613,674611,2017-09-01,Senate,"Do pass as amended",6,0,1,0,7
963613,675181,2017-09-07,Senate,"Assembly 3rd Reading AB752 Rubio et al. By Lara",40,0,0,0,40
963613,675328,2017-09-11,Assembly,"AB 752 RUBIO Concurrence in Senate Amendments",77,0,2,0,79
963620,632631,2017-04-25,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",13,0,0,0,13
963620,647876,2017-05-22,Senate,"Consent Calendar 2nd SB400",37,0,3,0,40
963620,668746,2017-06-26,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",12,1,1,0,14
963620,674666,2017-09-01,Assembly,"Do pass",15,1,1,0,17
963620,675587,2017-09-12,Assembly,"SB 400 Portantino Senate Third Reading By LOW",75,1,3,0,79
963620,676083,2017-09-14,Senate,"That the Assembly amendments be concurred in",10,0,3,0,13
963620,676517,2017-09-15,Senate,"Unfinished Business SB400 Portantino Concurrence",37,1,2,0,40
963625,608460,2017-03-21,Senate,"Do pass",5,2,0,0,7
963625,626192,2017-04-17,Senate,"Placed on suspense file",7,0,0,0,7
963625,650751,2017-05-25,Senate,"Do pass",5,2,0,0,7
963625,654245,2017-05-30,Senate,"Senate 3rd Reading SB395 Lara et al",27,12,1,0,40
963625,669082,2017-06-27,Assembly,"Do pass",4,2,1,0,7
963625,676248,2017-09-14,Assembly,"SB 395 Lara Senate Third Reading By CHIU",46,28,5,0,79
963625,676549,2017-09-15,Senate,"Unfinished Business SB395 Lara et al. Concurrence",29,9,2,0,40
963626,684733,2018-01-09,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",15,0,1,0,16
963631,642530,2017-05-09,Senate,"Do pass as amended",7,0,0,0,7
963631,655949,2017-05-31,Senate,"Senate 3rd Reading SB407 Wieckowski",40,0,0,0,40
963631,666361,2017-06-20,Assembly,"Do pass as amended",11,0,0,0,11
963631,672804,2017-07-17,Assembly,"SB 407 Wieckowski Senate Third Reading By GONZALEZ FLETCHER",75,0,4,0,79
963631,674071,2017-08-24,Senate,"Special Consent SB407",38,0,2,0,40
963636,632818,2017-04-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",13,0,0,0,13
963636,647991,2017-05-22,Senate,"Consent Calendar 2nd SB452",37,0,3,0,40
963636,752263,2018-05-10,Assembly,"Be re-referred to the Committee on [Natural Resources]",9,0,2,0,11
963636,768325,2018-06-25,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",8,0,2,0,10
963636,771669,2018-08-16,Assembly,"Do pass as amended",12,0,5,0,17
963636,772649,2018-08-24,Assembly,"SB 452 Glazer Third Reading Urgency By GLORIA Amendment Set #1",49,22,9,0,80
963636,773288,2018-08-29,Assembly,"SB 452 Glazer Third Reading Urgency By GLORIA",74,1,5,0,80
963636,773847,2018-08-30,Senate,"That the Assembly amendments be concurred in",6,0,1,0,7
963636,774042,2018-08-31,Senate,"Unfinished Business SB452 Glazer et al. Urgency Clause Concurrence",37,1,2,0,40
963638,628962,2017-04-19,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",9,0,0,0,9
963638,644419,2017-05-15,Senate,"Senate 3rd Reading SB432 Pan",37,1,2,0,40
963638,666163,2017-06-20,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",13,0,2,0,15
963638,672849,2017-07-19,Assembly,"Do pass. To Consent Calendar",16,0,1,0,17
963638,674093,2017-08-24,Assembly,"SB 432 Pan Consent Calendar Second Day Regular Session",76,0,3,0,79
963638,676176,2017-09-14,Assembly,"SB 432 Pan Senate Third Reading By RODRIGUEZ",79,0,0,0,79
963638,676546,2017-09-15,Senate,"Unfinished Business SB432 Pan et al. Concurrence",37,0,3,0,40
963640,610084,2017-03-21,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
963649,633700,2017-04-26,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",6,1,0,0,7
963649,651504,2017-05-26,Assembly,"Do pass",11,5,1,0,17
963649,655747,2017-05-31,Assembly,"AB 739 CHAU Assembly Third Reading",51,20,9,0,80
963649,672188,2017-07-11,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",9,4,0,0,13
963649,673788,2017-08-21,Senate,"Placed on suspense file",7,0,0,0,7
963649,674774,2017-09-01,Senate,"Do pass as amended",5,2,0,0,7
963649,675795,2017-09-13,Senate,"Assembly 3rd Reading AB739 Chau By Skinner",27,13,0,0,40
963649,676574,2017-09-15,Assembly,"AB 739 CHAU Concurrence in Senate Amendments",55,23,1,0,79
963650,633964,2017-04-26,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",2,5,0,0,7
963650,633965,2017-04-26,Assembly,Reconsideration,7,0,0,0,7
963653,632777,2017-04-25,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,7,0,0,15
963654,633659,2017-04-26,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",3,1,3,0,7
963654,633660,2017-04-26,Assembly,Reconsideration,7,0,0,0,7
963659,619766,2017-04-05,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Veterans Affairs]",7,0,0,0,7
963659,631933,2017-04-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,1,0,7
963659,644323,2017-05-15,Senate,"Placed on suspense file",7,0,0,0,7
963660,619900,2017-04-04,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
963663,633351,2017-04-25,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",12,0,1,0,13
963663,642516,2017-05-10,Assembly,"Do pass",17,0,0,0,17
963663,644467,2017-05-15,Assembly,"AB 819 MEDINA Assembly Third Reading",79,0,1,0,80
963663,662988,2017-06-14,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,2,1,0,7
963663,674291,2017-08-31,Senate,"Assembly 3rd Reading AB819 Medina By Allen",39,0,1,0,40
963664,628024,2017-04-19,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",7,0,0,0,7
963664,635777,2017-05-01,Senate,"Placed on suspense file",7,0,0,0,7
963664,650664,2017-05-25,Senate,"Do pass",7,0,0,0,7
963664,656279,2017-05-31,Senate,"Special Consent Calendar # SB434 Galgiani Urgency Clause",40,0,0,0,40
963664,672194,2017-07-10,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",10,0,0,0,10
963664,774542,2017-05-01,Senate,,7,0,0,0,7
963667,634708,2017-04-27,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",17,0,4,0,21
963667,645998,2017-05-17,Assembly,"Do pass",15,0,2,0,17
963667,655989,2017-05-31,Assembly,"AB 779 BURKE Assembly Third Reading",73,0,7,0,80
963667,672079,2017-07-11,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",13,0,0,0,13
963672,626431,2017-04-17,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",13,0,1,0,14
963672,651544,2017-05-26,Assembly,"Do pass",17,0,0,0,17
963672,654522,2017-05-30,Assembly,"AB 810 GALLAGHER Assembly Third Reading",77,0,3,0,80
963672,662405,2017-06-13,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",13,0,0,0,13
963672,668606,2017-06-26,Senate,"Placed on suspense file",7,0,0,0,7
963672,674792,2017-09-01,Senate,"Do pass",7,0,0,0,7
963672,675441,2017-09-11,Senate,"Assembly 3rd Reading AB810 Gallagher et al. By Nielsen",40,0,0,0,40
963674,613633,2017-03-28,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",6,1,0,0,7
963674,617480,2017-03-28,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",6,1,0,0,7
963674,633570,2017-04-25,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",7,0,0,0,7
963674,644483,2017-05-15,Senate,"Placed on suspense file",7,0,0,0,7
963674,650615,2017-05-25,Senate,"Do pass",5,2,0,0,7
963674,653985,2017-05-30,Senate,"Senate 3rd Reading SB393 Lara et al",33,6,1,0,40
963674,669031,2017-06-27,Assembly,"Do pass as amended and be re-referred to the Committee on [Judiciary]",6,0,1,0,7
963674,672048,2017-07-11,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",11,0,0,0,11
963674,674599,2017-09-01,Assembly,"Do pass as amended",13,3,1,0,17
963674,675822,2017-09-13,Assembly,"SB 393 Lara Senate Third Reading By WEBER",69,8,2,0,79
963674,676075,2017-09-14,Senate,"Unfinished Business SB393 Lara et al. Concurrence",35,4,1,0,40
963678,631904,2017-04-25,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
963678,686446,2018-01-18,Assembly,"Do pass",17,0,0,0,17
963678,690065,2018-01-29,Assembly,"AB 767 QUIRK-SILVA Assembly Third Reading",75,0,2,0,77
963678,767930,2018-06-25,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",9,0,0,0,9
963678,770935,2018-08-06,Senate,"Placed on suspense file",7,0,0,0,7
963678,771986,2018-08-16,Senate,"Do pass as amended",7,0,0,0,7
963678,772597,2018-08-23,Senate,"Assembly 3rd Reading AB767 Quirk-Silva By Nguyen",39,0,1,0,40
963678,773435,2018-08-29,Senate,"Assembly 3rd Reading AB767 Quirk-Silva By Nguyen",39,0,1,0,40
963678,773910,2018-08-30,Assembly,"With recommendation: That Senate amendments be concurred in",5,0,2,0,7
963678,774114,2018-08-31,Assembly,"AB 767 QUIRK-SILVA Concurrence in Senate Amendments",79,0,1,0,80
963687,608137,2017-03-21,Assembly,"Do pass as amended",8,2,1,0,11
963687,617628,2017-04-03,Assembly,"AB 814 BLOOM Assembly Third Reading",43,28,9,0,80
963687,662412,2017-06-13,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,2,0,0,7
963687,668750,2017-06-26,Senate,"Placed on suspense file",7,0,0,0,7
963687,674823,2017-09-01,Senate,"Do pass",5,2,0,0,7
963687,675043,2017-09-06,Senate,"Assembly 3rd Reading AB814 Bloom et al. By Jackson",18,18,4,0,40
963687,675044,2017-09-06,Senate,"Assembly 3rd Reading AB814 Bloom et al. By Jackson Reconsider",39,0,1,0,40
963691,606983,2017-03-20,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",13,1,0,0,14
963691,633235,2017-04-26,Assembly,"Do pass",16,0,1,0,17
963691,635648,2017-05-01,Assembly,"AB 790 STONE Assembly Third Reading",66,6,8,0,80
963691,658888,2017-06-06,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",13,0,0,0,13
963691,672687,2017-07-17,Senate,"Do pass",7,0,0,0,7
963691,674953,2017-09-05,Senate,"Assembly 3rd Reading AB790 Mark Stone By Skinner",38,2,0,0,40
963692,607040,2017-03-20,Assembly,"Be adopted. To Consent Calendar",14,0,0,0,14
963692,611115,2017-03-23,Assembly,"ACR 23 BOCANEGRA Consent Calendar Second Day Regular Session",76,0,4,0,80
963692,672090,2017-07-11,Senate,"Be adopted, but first be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",11,0,2,0,13
963692,674081,2017-08-24,Senate,"Consent Calendar 2nd ACR23",38,0,2,0,40
963698,610119,2017-03-22,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",10,0,0,0,10
963698,619860,2017-04-05,Assembly,"Do pass. To Consent Calendar",17,0,0,0,17
963698,629149,2017-04-20,Assembly,"AB 768 AGUIAR-CURRY Consent Calendar Second Day Regular Session",74,0,6,0,80
963698,659247,2017-06-06,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",4,0,1,0,5
963698,671012,2017-07-03,Senate,"Consent Calendar 2nd AB768",33,0,7,0,40
963699,642525,2017-05-10,Assembly,"Do pass as amended",5,2,0,0,7
963699,647982,2017-05-22,Assembly,"AB 765 LOW Assembly Third Reading",49,28,3,0,80
963699,666820,2017-06-20,Senate,"Do pass",4,1,0,0,5
963699,674875,2017-09-05,Senate,"Assembly 3rd Reading AB765 Low By Stern",24,14,2,0,40
963702,628049,2017-04-19,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,2,0,0,7
963702,644880,2017-05-15,Senate,"Placed on suspense file",7,0,0,0,7
963702,650754,2017-05-25,Senate,"Do pass as amended",5,2,0,0,7
963702,655851,2017-05-31,Senate,"Senate 3rd Reading SB424 Allen",28,11,1,0,40
963703,627130,2017-04-18,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
963706,631917,2017-04-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,1,0,0,7
963706,644391,2017-05-15,Senate,"Placed on suspense file",7,0,0,0,7
963706,650631,2017-05-25,Senate,"Do pass as amended",5,2,0,0,7
963706,655759,2017-05-31,Senate,"Senate 3rd Reading SB421 Wiener et al",27,11,2,0,40
963706,672166,2017-07-11,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",5,1,1,0,7
963709,614872,2017-03-29,Senate,"Do pass, but first be re-referred to the Committee on [Human Services] with the recommendation: To Consent Calendar",7,0,0,0,7
963709,632020,2017-04-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,0,1,0,5
963709,644976,2017-05-15,Senate,"Placed on suspense file",7,0,0,0,7
963711,684915,2018-01-10,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,0,1,0,7
963713,626182,2017-04-17,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",9,0,0,0,9
963713,635742,2017-05-01,Senate,"Do pass",7,0,0,0,7
963713,644441,2017-05-15,Senate,"Senate 3rd Reading SB443 Hernandez et al",39,0,1,0,40
963713,672085,2017-07-11,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",16,0,0,0,16
963713,674575,2017-09-01,Assembly,"Do pass as amended",15,0,2,0,17
963713,675942,2017-09-13,Assembly,"SB 443 Hernandez Senate Third Reading By CHIU",77,0,2,0,79
963713,676064,2017-09-14,Senate,"Unfinished Business SB443 Hernandez et al. Concurrence",39,1,0,0,40
963715,618376,2017-04-04,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,1,1,0,7
963715,644404,2017-05-15,Senate,"Senate 3rd Reading SB439 Mitchell et al",24,13,3,0,40
963715,762104,2018-06-12,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",5,2,0,0,7
963715,771545,2018-08-16,Assembly,"Do pass as amended",11,0,6,0,17
963715,773884,2018-08-30,Assembly,"SB 439 Mitchell Senate Third Reading By KAMLAGER-DOVE",43,32,5,0,80
963715,773989,2018-08-31,Senate,"Unfinished Business SB439 Mitchell et al. Concurrence",24,14,2,0,40
963724,642515,2017-05-10,Assembly,"Do pass. To Consent Calendar",6,0,1,0,7
